-10.774	128.947	1.2
-6.143	254.003	1.2
-4.489	289.720	1.2
-14.154	-522.608	0.8
-11.478	129.651	0.8
-8.728	256.588	0.8
-7.473	292.704	0.8
-8.015	-528.747	0.4
-7.413	125.586	0.4
-6.836	254.696	0.4
-6.012	291.243	0.4
0.000	-536.762	0
0.000	118.173	0
0.000	247.860	0
0.000	285.231	0
8.432	-545.194	-0.4
9.127	109.046	-0.4
7.926	239.934	-0.4
7.928	277.303	-0.4
17.038	-553.800	-0.8
18.270	99.903	-0.8
16.312	231.548	-0.8
16.216	269.015	-0.8
24.210	93.963	-1.2
22.534	225.326	-1.2
21.392	263.839	-1.2

